0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:48:57 +0530] "GET /Frontend_Collab/controllers/blogindetailcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:48:57 +0530] "GET /Frontend_Collab/assets/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:48:57 +0530] "GET /Frontend_Collab/controllers/notificationcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:48:57 +0530] "GET /Frontend_Collab/controllers/friendcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:48:58 +0530] "GET /Frontend_Collab/controllers/chatcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:48:58 +0530] "GET /Frontend_Collab/js/stomp/stomp.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:48:58 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:48:58 +0530] "GET /Frontend_Collab/views/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:02 +0530] "GET /Frontend_Collab/views/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:02 +0530] "GET /Frontend_Collab/assets/js/jquery-1.11.1.min.js?_=1543468737286 HTTP/1.1" 200 95786
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:02 +0530] "GET /Frontend_Collab/assets/css/form-elements.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:02 +0530] "GET /Frontend_Collab/assets/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:02 +0530] "GET /Frontend_Collab/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.3.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:02 +0530] "GET /Frontend_Collab/assets/bootstrap/js/bootstrap.min.js?_=1543468737287 HTTP/1.1" 200 35951
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:03 +0530] "GET /Frontend_Collab/assets/js/jquery.backstretch.min.js?_=1543468737288 HTTP/1.1" 200 4233
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:03 +0530] "GET /Frontend_Collab/assets/js/scripts.js?_=1543468737289 HTTP/1.1" 200 709
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:03 +0530] "GET /Frontend_Collab/assets/img/backgrounds/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:24 +0530] "PUT /middleware_Collab/login HTTP/1.1" 200 155
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:25 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 288
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:25 +0530] "GET /middleware_Collab/getimage?email=pran@niit.com HTTP/1.1" 200 40904
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:34 +0530] "GET /Frontend_Collab/views/jobs.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:35 +0530] "GET /middleware_Collab/getalljobs HTTP/1.1" 200 412
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:43 +0530] "GET /Frontend_Collab/views/chat.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:43 +0530] "GET /Frontend_Collab/resources/css/portfolio.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:47 +0530] "GET /middleware_Collab/chatmodule/info HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:49:49 +0530] "GET /middleware_Collab/chatmodule/760/ivplxfm2/websocket HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:50:23 +0530] "GET /middleware_Collab/getalljobs HTTP/1.1" 200 412
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:37 +0530] "GET /Frontend_Collab/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:38 +0530] "GET /Frontend_Collab/assets/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:38 +0530] "GET /Frontend_Collab/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:38 +0530] "GET /Frontend_Collab/assets/img/backgrounds/images.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:38 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:38 +0530] "GET /Frontend_Collab/assets/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:39 +0530] "GET /Frontend_Collab/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:39 +0530] "GET /Frontend_Collab/controllers/blogcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:39 +0530] "GET /Frontend_Collab/assets/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:39 +0530] "GET /Frontend_Collab/controllers/notificationcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:39 +0530] "GET /Frontend_Collab/services/friendservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:39 +0530] "GET /Frontend_Collab/controllers/friendcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:39 +0530] "GET /Frontend_Collab/services/notificationservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:39 +0530] "GET /Frontend_Collab/services/chatservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:39 +0530] "GET /Frontend_Collab/controllers/chatcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:39 +0530] "GET /Frontend_Collab/js/stomp/stomp.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:39 +0530] "GET /Frontend_Collab/js/sockjs/sock.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:44 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:53 +0530] "GET /Frontend_Collab/views/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:54 +0530] "GET /Frontend_Collab/assets/css/form-elements.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:54 +0530] "GET /Frontend_Collab/assets/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:54 +0530] "GET /Frontend_Collab/assets/js/jquery-1.11.1.min.js?_=1543468899219 HTTP/1.1" 200 95786
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:54 +0530] "GET /Frontend_Collab/assets/bootstrap/js/bootstrap.min.js?_=1543468899220 HTTP/1.1" 200 35951
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:54 +0530] "GET /Frontend_Collab/assets/js/jquery.backstretch.min.js?_=1543468899221 HTTP/1.1" 200 4233
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:54 +0530] "GET /Frontend_Collab/assets/js/scripts.js?_=1543468899222 HTTP/1.1" 200 709
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:54 +0530] "GET /Frontend_Collab/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.3.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:51:55 +0530] "GET /Frontend_Collab/assets/img/backgrounds/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:52:06 +0530] "PUT /middleware_Collab/login HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:52:07 +0530] "GET /middleware_Collab/getimage?email=rakhshit@xyz.com HTTP/1.1" 200 6568
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:52:07 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 8321
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:20 +0530] "PUT /middleware_Collab/logout HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:20 +0530] "GET /Frontend_Collab/assets/js/jquery-1.11.1.min.js?_=1543468899223 HTTP/1.1" 200 95786
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:20 +0530] "GET /Frontend_Collab/assets/bootstrap/js/bootstrap.min.js?_=1543468899224 HTTP/1.1" 200 35951
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:20 +0530] "GET /Frontend_Collab/assets/js/jquery.backstretch.min.js?_=1543468899225 HTTP/1.1" 200 4233
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:20 +0530] "GET /Frontend_Collab/assets/js/scripts.js?_=1543468899226 HTTP/1.1" 200 709
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:27 +0530] "PUT /middleware_Collab/login HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:27 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 8321
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:27 +0530] "GET /middleware_Collab/getimage?email=rakhshit@xyz.com HTTP/1.1" 200 6568
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:31 +0530] "GET /Frontend_Collab/views/suggestedusers.html HTTP/1.1" 200 721
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:31 +0530] "GET /middleware_Collab/pendingrequests HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:32 +0530] "GET /middleware_Collab/suggestedusers HTTP/1.1" 200 437
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:32 +0530] "GET /middleware_Collab/friends HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:40 +0530] "GET /Frontend_Collab/views/blogsApproved.html HTTP/1.1" 200 704
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:41 +0530] "GET /middleware_Collab/blogsapproved HTTP/1.1" 200 1149
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:46 +0530] "GET /Frontend_Collab/views/blogdetails.html HTTP/1.1" 200 1481
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:47 +0530] "GET /middleware_Collab/getBlog/3 HTTP/1.1" 200 311
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:47 +0530] "GET /middleware_Collab/hasUserLikedBlogPost/3 HTTP/1.1" 500 5339
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:49 +0530] "GET /Frontend_Collab/views/jobs.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:53:49 +0530] "GET /middleware_Collab/getalljobs HTTP/1.1" 200 412
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:09 +0530] "GET /Frontend_Collab/views/notificationdetails.html HTTP/1.1" 200 206
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:09 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 8321
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:09 +0530] "GET /middleware_Collab/getnotification/40 HTTP/1.1" 200 297
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:10 +0530] "PUT /middleware_Collab/updatenotification/40 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:10 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 8029
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:12 +0530] "GET /middleware_Collab/getnotification/36 HTTP/1.1" 200 301
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:12 +0530] "PUT /middleware_Collab/updatenotification/36 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:12 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 8029
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:12 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 7739
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:20 +0530] "GET /Frontend_Collab/views/friendslist.html HTTP/1.1" 200 360
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:20 +0530] "GET /middleware_Collab/pendingrequests HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:20 +0530] "GET /middleware_Collab/suggestedusers HTTP/1.1" 200 437
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:20 +0530] "GET /middleware_Collab/friends HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:24 +0530] "GET /Frontend_Collab/views/chat.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:24 +0530] "GET /Frontend_Collab/resources/css/portfolio.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:27 +0530] "GET /middleware_Collab/chatmodule/info HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:54:27 +0530] "GET /middleware_Collab/chatmodule/595/yjnjvlsi/websocket HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:55:37 +0530] "GET /middleware_Collab/hasUserLikedBlogPost/3 HTTP/1.1" 500 5339
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:57:09 +0530] "GET /middleware_Collab/suggestedusers HTTP/1.1" 200 437
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:57:09 +0530] "GET /middleware_Collab/pendingrequests HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:57:09 +0530] "GET /middleware_Collab/friends HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:57:14 +0530] "GET /middleware_Collab/getnotification/39 HTTP/1.1" 200 297
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:57:14 +0530] "PUT /middleware_Collab/updatenotification/39 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:57:14 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 7453
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:57:14 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 7453
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:57:46 +0530] "PUT /middleware_Collab/logout HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:57:47 +0530] "GET /Frontend_Collab/assets/js/jquery-1.11.1.min.js?_=1543468899227 HTTP/1.1" 200 95786
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:57:47 +0530] "GET /Frontend_Collab/assets/bootstrap/js/bootstrap.min.js?_=1543468899228 HTTP/1.1" 200 35951
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:57:47 +0530] "GET /Frontend_Collab/assets/js/jquery.backstretch.min.js?_=1543468899229 HTTP/1.1" 200 4233
0:0:0:0:0:0:0:1 - - [29/Nov/2018:10:57:47 +0530] "GET /Frontend_Collab/assets/js/scripts.js?_=1543468899230 HTTP/1.1" 200 709
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:08:20 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:08:48 +0530] "GET /Frontend_Collab/resources/css/notification.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:08:48 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:08:51 +0530] "GET /Frontend_Collab/views/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:08:51 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:08:59 +0530] "GET /Frontend_Collab/assets/js/jquery-1.11.1.min.js?_=1543469930226 HTTP/1.1" 200 95786
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:00 +0530] "GET /Frontend_Collab/assets/bootstrap/js/bootstrap.min.js?_=1543469930227 HTTP/1.1" 200 35951
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:00 +0530] "GET /Frontend_Collab/assets/js/jquery.backstretch.min.js?_=1543469930228 HTTP/1.1" 200 4233
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:00 +0530] "GET /Frontend_Collab/assets/js/scripts.js?_=1543469930229 HTTP/1.1" 200 709
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:10 +0530] "PUT /middleware_Collab/login HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:11 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 7453
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:11 +0530] "GET /middleware_Collab/getimage?email=rakhshit@xyz.com HTTP/1.1" 200 6568
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:18 +0530] "PUT /middleware_Collab/logout HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:18 +0530] "GET /Frontend_Collab/assets/js/jquery-1.11.1.min.js?_=1543469930230 HTTP/1.1" 200 95786
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:18 +0530] "GET /Frontend_Collab/assets/bootstrap/js/bootstrap.min.js?_=1543469930231 HTTP/1.1" 200 35951
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:22 +0530] "GET /Frontend_Collab/assets/js/jquery.backstretch.min.js?_=1543469930232 HTTP/1.1" 200 4233
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:22 +0530] "GET /Frontend_Collab/assets/js/scripts.js?_=1543469930233 HTTP/1.1" 200 709
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:31 +0530] "PUT /middleware_Collab/login HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:31 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 7453
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:32 +0530] "GET /middleware_Collab/getimage?email=rakhshit@xyz.com HTTP/1.1" 200 6568
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:36 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 7453
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:36 +0530] "GET /middleware_Collab/getnotification/46 HTTP/1.1" 200 301
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:36 +0530] "PUT /middleware_Collab/updatenotification/46 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:36 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 7163
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:42 +0530] "GET /Frontend_Collab/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:42 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:42 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 7163
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:42 +0530] "PUT /middleware_Collab/updatenotification/46 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:42 +0530] "GET /middleware_Collab/getnotification/46 HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:42 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 7163
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:42 +0530] "GET /Frontend_Collab/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:42 +0530] "GET null HTTP/1.1" 400 2319
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:42 +0530] "PUT /middleware_Collab/updatenotification/46 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:42 +0530] "GET /middleware_Collab/getnotification/46 HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:42 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 7163
0:0:0:0:0:0:0:1 - - [29/Nov/2018:11:09:42 +0530] "GET /middleware_Collab/getallnotifications HTTP/1.1" 200 7163
